blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,address,latitude,longitude,polygon
514,HOUGANG AVE 10,4,1985,Y,N,N,N,N,N,HG,16,0,0,8,8,0,0,0,0,0,0,0,0,514 HOUGANG AVE 10,1.37211670537615,103.889192688637,HOUGANG WEST
514,JELAPANG RD,9,1996,Y,N,N,N,N,N,BP,58,0,0,0,34,24,0,0,0,0,0,0,0,514 JELAPANG RD,1.38758753212601,103.767385364804,SAUJANA
514,JURONG WEST ST 52,14,1983,Y,N,N,Y,N,N,JW,171,0,0,104,66,0,1,0,0,0,0,0,0,514 JURONG WEST ST 52,1.34674845635984,103.720153220929,HONG KAH
514,PASIR RIS ST 52,14,1993,Y,N,N,N,N,N,PRC,82,0,0,0,48,34,0,0,0,0,0,0,0,514 PASIR RIS ST 52,1.37460129469019,103.943139291069,PASIR RIS CENTRAL
514,SERANGOON NTH AVE 4,9,1991,Y,N,N,N,N,N,SGN,80,0,0,0,64,16,0,0,0,0,0,0,0,514 SERANGOON NTH AVE 4,1.37089010645534,103.874391232178,SERANGOON NORTH
514,WEST COAST RD,12,1979,Y,N,N,N,N,N,CL,132,0,0,110,22,0,0,0,0,0,0,0,0,514 WEST COAST RD,1.30897250380713,103.75923292909,CLEMENTI WEST
514,WOODLANDS DR 14,12,1997,Y,N,N,N,N,N,WL,162,0,0,0,74,66,22,0,0,0,0,0,0,514 WOODLANDS DR 14,1.43459781347729,103.789672557945,WOODLANDS SOUTH
514,YISHUN ST 51,1,2017,N,N,N,N,N,Y,YS,0,0,0,0,0,0,0,0,0,0,0,0,0,514 YISHUN ST 51,1.41541763909121,103.843427582115,LOWER SELETAR
514A,BISHAN ST 13,1,1990,N,Y,N,N,N,N,BH,0,0,0,0,0,0,0,0,0,0,0,0,0,514A BISHAN ST 13,1.35081674654628,103.850571470566,BISHAN EAST
514B,BISHAN ST 13,1,1990,N,Y,N,N,N,N,BH,0,0,0,0,0,0,0,0,0,0,0,0,0,514B BISHAN ST 13,1.35078447688083,103.850395517275,BISHAN EAST
514C,BISHAN ST 13,1,1990,N,Y,N,N,N,N,BH,0,0,0,0,0,0,0,0,0,0,0,0,0,514C BISHAN ST 13,1.35064255351872,103.850393797663,BISHAN EAST
515,BEDOK NTH AVE 2,4,1978,Y,Y,N,N,N,N,BD,39,0,0,35,4,0,0,0,0,0,0,0,0,515 BEDOK NTH AVE 2,1.33186656511661,103.929960229584,BEDOK NORTH
515,CHOA CHU KANG ST 51,14,1993,Y,N,N,N,N,N,CCK,52,0,0,0,0,52,0,0,0,0,0,0,0,515 CHOA CHU KANG ST 51,1.3901811717092,103.74357056159,CHOA CHU KANG NORTH
515,HOUGANG AVE 10,12,1985,Y,N,N,Y,N,N,HG,114,0,0,0,114,0,0,0,0,0,0,0,0,515 HOUGANG AVE 10,1.37239536533304,103.889038095817,HOUGANG WEST
515,JELAPANG RD,15,1997,Y,N,N,N,N,N,BP,85,0,0,0,46,39,0,0,0,0,0,0,0,515 JELAPANG RD,1.38820615707893,103.767265836753,SAUJANA
515,JURONG WEST ST 52,14,1983,Y,N,N,Y,N,N,JW,176,0,0,94,80,0,0,0,0,0,0,2,0,515 JURONG WEST ST 52,1.34642397230739,103.720898095436,HONG KAH
515,PASIR RIS ST 52,14,1993,Y,Y,N,N,N,N,PRC,64,0,0,0,26,38,0,0,0,0,0,0,0,515 PASIR RIS ST 52,1.37414415644548,103.942957213353,PASIR RIS CENTRAL
515,SERANGOON NTH AVE 4,4,1991,Y,N,N,N,N,N,SGN,20,0,0,0,14,6,0,0,0,0,0,0,0,515 SERANGOON NTH AVE 4,1.37105729858031,103.873688060002,SERANGOON NORTH
515,TAMPINES CTRL 7,4,2009,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,515 TAMPINES CTRL 7,1.35714226544438,103.938822366113,TAMPINES EAST
515,WEST COAST RD,14,1979,Y,N,N,N,N,N,CL,153,0,0,124,26,2,1,0,0,0,0,0,0,515 WEST COAST RD,1.30838274486859,103.759784091667,CLEMENTI WEST
515,WOODLANDS DR 14,12,1998,Y,N,N,N,N,N,WL,138,0,0,0,58,58,22,0,0,0,0,0,0,515 WOODLANDS DR 14,1.43468637535534,103.790453202511,WOODLANDS SOUTH
515A,TAMPINES CTRL 7,17,2009,Y,N,N,N,N,N,TAP,62,0,1,0,16,45,0,0,0,0,0,0,0,515A TAMPINES CTRL 7,1.35696557399587,103.938383041261,TAMPINES EAST
515A,WOODLANDS DR 14,1,1998,N,Y,N,N,N,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,515A WOODLANDS DR 14,1.43420564787063,103.790081342564,WOODLANDS SOUTH
515B,TAMPINES CTRL 7,17,2009,Y,N,N,N,N,N,TAP,92,0,0,0,1,91,0,0,0,0,0,0,0,515B TAMPINES CTRL 7,1.35696781983179,103.93866770469,TAMPINES EAST
515C,TAMPINES CTRL 7,17,2009,Y,N,N,N,N,N,TAP,92,0,0,0,1,91,0,0,0,0,0,0,0,515C TAMPINES CTRL 7,1.3569678017343,103.938986535158,TAMPINES EAST
515D,TAMPINES CTRL 7,17,2009,Y,N,N,N,N,N,TAP,62,0,1,0,0,61,0,0,0,0,0,0,0,515D TAMPINES CTRL 7,1.35696233709253,103.939269203294,TAMPINES EAST
516,BEDOK NTH AVE 2,25,1978,Y,N,N,N,N,N,BD,96,0,0,0,0,96,0,0,0,0,0,0,0,516 BEDOK NTH AVE 2,1.3310599731551,103.930041392882,BEDOK NORTH
516,CHOA CHU KANG ST 51,14,1994,Y,Y,N,N,N,N,CCK,97,0,0,0,62,35,0,0,0,0,0,0,0,516 CHOA CHU KANG ST 51,1.39095082459102,103.743525075211,CHOA CHU KANG NORTH
516,HOUGANG AVE 10,12,1985,Y,N,N,N,N,N,HG,114,0,0,0,114,0,0,0,0,0,0,0,0,516 HOUGANG AVE 10,1.37274640086423,103.88904248743,HOUGANG WEST
516,JELAPANG RD,20,1997,Y,N,N,N,N,N,BP,113,0,0,0,56,57,0,0,0,0,0,0,0,516 JELAPANG RD,1.3873519377776,103.767041821055,SAUJANA
516,JURONG WEST ST 52,16,1983,Y,Y,N,Y,N,N,JW,259,0,0,157,100,0,2,0,0,0,0,0,0,516 JURONG WEST ST 52,1.34550365269314,103.720557509549,HONG KAH
516,PASIR RIS ST 52,14,1993,Y,N,N,N,N,N,PRC,103,0,0,0,65,38,0,0,0,0,0,0,0,516 PASIR RIS ST 52,1.37414901860681,103.943539735181,PASIR RIS CENTRAL
516,SERANGOON NTH AVE 4,16,1991,Y,N,N,N,N,N,SGN,60,0,0,0,0,0,60,0,0,0,0,0,0,516 SERANGOON NTH AVE 4,1.37123838088051,103.873306943445,SERANGOON NORTH
516,TAMPINES CTRL 7,1,2009,N,N,N,N,N,Y,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,516 TAMPINES CTRL 7,1.35666873537725,103.938406197106,TAMPINES EAST
516,WEST COAST RD,2,1979,Y,Y,N,N,N,N,CL,3,0,0,3,0,0,0,0,0,0,0,0,0,516 WEST COAST RD,1.30816762157583,103.760445558856,CLEMENTI WEST
516,WOODLANDS DR 14,12,1998,Y,N,N,N,N,N,WL,138,0,0,0,58,58,22,0,0,0,0,0,0,516 WOODLANDS DR 14,1.43469554286276,103.791048679069,WOODLANDS SOUTH
516A,WOODLANDS DR 14,5,1997,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,516A WOODLANDS DR 14,1.43417299310945,103.790772398265,WOODLANDS SOUTH
517,BEDOK NTH AVE 2,12,1978,Y,N,N,Y,N,N,BD,132,0,0,0,132,0,0,0,0,0,0,0,0,517 BEDOK NTH AVE 2,1.33108906602956,103.929204536012,BEDOK NORTH
517,CHOA CHU KANG ST 51,14,1994,Y,Y,N,N,N,N,CCK,88,0,0,0,53,35,0,0,0,0,0,0,0,517 CHOA CHU KANG ST 51,1.39107222845659,103.742897400008,CHOA CHU KANG NORTH
517,HOUGANG AVE 10,4,1986,Y,N,N,N,N,N,HG,24,0,0,16,8,0,0,0,0,0,0,0,0,517 HOUGANG AVE 10,1.37280277826625,103.889740249273,HOUGANG WEST
517,JELAPANG RD,17,1997,Y,N,N,N,N,N,BP,101,0,0,0,58,43,0,0,0,0,0,0,0,517 JELAPANG RD,1.38803622153251,103.766707751932,SAUJANA
517,JURONG WEST ST 52,4,1983,Y,Y,N,N,N,N,JW,23,0,0,22,0,0,1,0,0,0,0,0,0,517 JURONG WEST ST 52,1.34584959149842,103.719724305774,HONG KAH
517,PASIR RIS ST 52,18,1993,Y,N,N,Y,N,N,PRC,99,0,0,0,53,46,0,0,0,0,0,0,0,517 PASIR RIS ST 52,1.37468101222365,103.943850333671,PASIR RIS CENTRAL
517,SERANGOON NTH AVE 4,12,1990,Y,Y,N,Y,N,N,SGN,110,0,0,0,70,40,0,0,0,0,0,0,0,517 SERANGOON NTH AVE 4,1.37132342766086,103.874085635267,SERANGOON NORTH
517,TAMPINES CTRL 7,1,2009,N,N,N,N,N,Y,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,517 TAMPINES CTRL 7,1.35666845852339,103.939250971302,TAMPINES EAST
517,WEST COAST RD,2,1979,N,Y,N,N,N,N,CL,0,0,0,0,0,0,0,0,0,0,0,0,0,517 WEST COAST RD,1.30747684361156,103.760157277816,CLEMENTI WEST
517,WOODLANDS DR 14,12,1999,Y,N,N,N,N,N,WL,108,0,0,0,46,51,11,0,0,0,0,0,0,517 WOODLANDS DR 14,1.43382994903659,103.791679802234,WOODLANDS SOUTH
517A,JELAPANG RD,1,1997,N,N,N,N,Y,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0,517A JELAPANG RD,1.38782709901626,103.766568774683,SAUJANA
517A,JURONG WEST ST 52,16,1998,Y,N,N,N,N,N,JW,90,0,0,0,30,60,0,0,0,0,0,0,0,517A JURONG WEST ST 52,1.34531761707387,103.721254306116,HONG KAH
517A,WOODLANDS DR 14,7,1999,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,517A WOODLANDS DR 14,1.43415109364645,103.791508469696,WOODLANDS SOUTH
517B,JURONG WEST ST 52,4,1998,N,N,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,517B JURONG WEST ST 52,1.34509259044376,103.720663294386,HONG KAH
517C,JURONG WEST ST 52,16,1998,Y,N,N,N,N,N,JW,90,0,0,0,30,60,0,0,0,0,0,0,0,517C JURONG WEST ST 52,1.34493630769122,103.720024635155,HONG KAH
517D,JURONG WEST ST 52,16,1998,Y,N,N,N,N,N,JW,90,0,0,0,30,60,0,0,0,0,0,0,0,517D JURONG WEST ST 52,1.34492456848375,103.719459357636,HONG KAH
517E,JURONG WEST ST 52,16,1998,Y,N,N,N,N,N,JW,90,0,0,0,30,60,0,0,0,0,0,0,0,517E JURONG WEST ST 52,1.34456777104819,103.719018884939,HONG KAH
517F,JURONG WEST ST 52,1,1998,N,N,N,N,N,Y,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,517F JURONG WEST ST 52,1.34467699079129,103.71977049771,HONG KAH
518,BEDOK NTH AVE 2,12,1978,Y,N,N,N,N,N,BD,132,0,0,0,132,0,0,0,0,0,0,0,0,518 BEDOK NTH AVE 2,1.3313275984366,103.928468218949,BEDOK NORTH
518,CHOA CHU KANG ST 51,14,1994,Y,N,N,N,N,N,CCK,84,0,0,0,36,48,0,0,0,0,0,0,0,518 CHOA CHU KANG ST 51,1.39076886489636,103.742553977401,CHOA CHU KANG NORTH
518,JELAPANG RD,20,1997,Y,N,N,N,N,N,BP,119,0,0,0,65,54,0,0,0,0,0,0,0,518 JELAPANG RD,1.38703281233192,103.766924336092,SAUJANA
518,JURONG WEST ST 52,16,1983,Y,N,N,Y,N,N,JW,203,0,0,106,96,0,1,0,0,0,0,0,0,518 JURONG WEST ST 52,1.34508681384068,103.717978485296,HONG KAH
518,PASIR RIS ST 52,14,1993,Y,N,N,N,N,N,PRC,74,0,0,0,39,35,0,0,0,0,0,0,0,518 PASIR RIS ST 52,1.37438915047744,103.94460331298,PASIR RIS CENTRAL
518,SERANGOON NTH AVE 4,12,1990,Y,Y,N,Y,N,N,SGN,110,0,0,0,70,40,0,0,0,0,0,0,0,518 SERANGOON NTH AVE 4,1.3716417290328,103.874102228394,SERANGOON NORTH
518,TAMPINES CTRL 7,4,2009,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,518 TAMPINES CTRL 7,1.35619327933532,103.93882755214,TAMPINES EAST
518,WEST COAST RD,12,1979,Y,N,N,N,N,N,CL,172,0,0,146,22,1,3,0,0,0,0,0,0,518 WEST COAST RD,1.30821759885498,103.758943172302,CLEMENTI WEST
518,WOODLANDS DR 14,12,1999,Y,N,N,N,N,N,WL,106,0,0,0,53,53,0,0,0,0,0,0,0,518 WOODLANDS DR 14,1.43438159664305,103.791681037687,WOODLANDS SOUTH
518A,JELAPANG RD,5,1996,N,N,N,N,Y,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0,518A JELAPANG RD,1.38666740618483,103.766858717024,SAUJANA
518A,JURONG WEST ST 52,1,1991,N,Y,N,Y,N,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,518A JURONG WEST ST 52,1.34518553760461,103.718903056774,HONG KAH
518A,TAMPINES CTRL 7,17,2009,Y,N,N,N,N,N,TAP,62,0,1,0,16,45,0,0,0,0,0,0,0,518A TAMPINES CTRL 7,1.35637192417378,103.938384524313,TAMPINES EAST
518B,TAMPINES CTRL 7,17,2009,Y,N,N,N,N,N,TAP,92,0,0,0,1,91,0,0,0,0,0,0,0,518B TAMPINES CTRL 7,1.35636968053202,103.938669139067,TAMPINES EAST
518C,TAMPINES CTRL 7,17,2009,Y,N,N,N,N,N,TAP,92,0,0,0,1,91,0,0,0,0,0,0,0,518C TAMPINES CTRL 7,1.35636967092522,103.938987991759,TAMPINES EAST
518D,TAMPINES CTRL 7,17,2009,Y,N,N,N,N,N,TAP,62,0,1,0,0,61,0,0,0,0,0,0,0,518D TAMPINES CTRL 7,1.3563750896162,103.939270634189,TAMPINES EAST
519,BEDOK NTH AVE 1,12,1978,Y,N,N,Y,N,N,BD,195,0,0,170,22,0,3,0,0,0,0,0,0,519 BEDOK NTH AVE 1,1.33087465125044,103.928059091947,BEDOK NORTH
519,JELAPANG RD,17,1997,Y,N,N,N,N,N,BP,101,0,0,0,49,32,20,0,0,0,0,0,0,519 JELAPANG RD,1.38774050396782,103.766289444489,SAUJANA
519,JURONG WEST ST 52,4,1983,Y,Y,N,N,N,N,JW,16,0,0,16,0,0,0,0,0,0,0,0,0,519 JURONG WEST ST 52,1.34553810570899,103.717583192064,HONG KAH
519,PASIR RIS ST 52,14,1993,Y,N,N,N,N,N,PRC,77,0,0,0,39,38,0,0,0,0,0,0,0,519 PASIR RIS ST 52,1.37406306521206,103.945122178511,PASIR RIS CENTRAL
519,SERANGOON NTH AVE 4,9,1991,Y,N,N,N,N,N,SGN,72,0,0,0,0,0,72,0,0,0,0,0,0,519 SERANGOON NTH AVE 4,1.37199223431895,103.874590319684,SERANGOON NORTH
519,TAMPINES CTRL 8,8,2014,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,519 TAMPINES CTRL 8,1.35673316454402,103.940165250463,TAMPINES EAST
519,WEST COAST RD,12,1979,Y,N,N,N,N,N,CL,174,0,0,150,22,0,2,0,0,0,0,0,0,519 WEST COAST RD,1.30766409641887,103.759364910368,CLEMENTI WEST
519,WOODLANDS DR 14,12,1999,Y,N,N,N,N,N,WL,106,0,0,0,53,53,0,0,0,0,0,0,0,519 WOODLANDS DR 14,1.43458853077239,103.791962661857,WOODLANDS SOUTH
519A,TAMPINES CTRL 8,15,2014,Y,Y,N,N,N,N,TAP,126,0,0,14,112,0,0,0,0,0,0,0,0,519A TAMPINES CTRL 8,1.35727594461393,103.940381600354,TAMPINES EAST
519A,WOODLANDS DR 14,7,1999,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,519A WOODLANDS DR 14,1.43457271125115,103.792327233706,WOODLANDS SOUTH
519B,TAMPINES CTRL 8,16,2014,Y,N,N,N,N,N,TAP,120,0,0,0,64,56,0,0,0,0,0,0,0,519B TAMPINES CTRL 8,1.35743365377488,103.940051716546,TAMPINES EAST
519C,TAMPINES CTRL 8,16,2014,Y,N,N,N,N,N,TAP,125,0,0,31,94,0,0,0,0,0,0,0,0,519C TAMPINES CTRL 8,1.35621338867608,103.939960455271,TAMPINES EAST
519D,TAMPINES CTRL 8,16,2014,Y,N,N,Y,N,N,TAP,60,0,0,0,0,60,0,0,0,0,0,0,0,519D TAMPINES CTRL 8,1.35620782102782,103.939593965028,TAMPINES EAST
52,C'WEALTH DR,20,2013,Y,N,N,N,N,N,QT,106,0,28,50,28,0,0,0,0,0,0,0,0,52 C'WEALTH DR,1.30190334034959,103.797243238583,TANGLIN HALT
52,CASSIA CRES,18,2016,Y,N,N,Y,N,N,GL,584,0,8,52,0,0,0,0,0,187,306,31,0,52 CASSIA CRES,1.31067221805457,103.88503171279,ALJUNIED
52,CHAI CHEE ST,14,1980,Y,N,N,N,N,N,BD,104,0,0,0,18,86,0,0,0,0,0,0,0,52 CHAI CHEE ST,1.32869685191205,103.920949989657,KEMBANGAN
52,CHIN SWEE RD,20,1973,Y,Y,N,N,N,N,CT,272,0,0,0,0,0,0,0,0,271,1,0,0,52 CHIN SWEE RD,1.28708278284998,103.841580109275,PEARL'S HILL
52,CIRCUIT RD,10,1965,Y,N,N,N,N,N,GL,120,0,22,19,0,0,0,0,0,0,78,1,0,52 CIRCUIT RD,1.32420851411719,103.885466916786,MACPHERSON
52,HAVELOCK RD,35,2011,Y,N,N,N,N,N,BM,184,0,3,68,68,0,0,0,45,0,0,0,0,52 HAVELOCK RD,1.28951776036854,103.828467082634,BUKIT HO SWEE
52,JLN BAHAGIA,2,1959,Y,N,N,N,N,N,KWN,6,0,0,6,0,0,0,0,0,0,0,0,0,52 JLN BAHAGIA,1.32774570351043,103.855880906489,BALESTIER
52,KENT RD,12,1981,Y,N,N,Y,N,N,KWN,127,0,0,0,127,0,0,0,0,0,0,0,0,52 KENT RD,1.28059687612758,103.790460040807,PASIR PANJANG 2
52,LENGKOK BAHRU,12,1986,Y,Y,N,Y,N,N,BM,132,0,0,0,74,58,0,0,0,0,0,0,0,52 LENGKOK BAHRU,1.28848713394647,103.813351513103,ALEXANDRA HILL
52,LOR 6 TOA PAYOH,12,1966,Y,N,N,Y,N,N,TP,333,0,78,0,0,0,0,0,0,0,254,1,0,52 LOR 6 TOA PAYOH,1.33824914332833,103.852481978622,BOON TECK
52,MARINE TER,16,1974,Y,N,N,Y,N,N,MP,270,0,0,0,0,0,0,0,0,0,270,0,0,52 MARINE TER,1.30584796547517,103.91630683724,MARINE PARADE
52,NEW UPP CHANGI RD,16,1976,Y,N,N,N,N,N,BD,120,0,0,0,120,0,0,0,0,0,0,0,0,52 NEW UPP CHANGI RD,1.32390387200176,103.942511366491,BEDOK SOUTH
52,SIMS PL,13,1976,Y,N,N,Y,N,N,GL,164,0,0,159,0,4,0,0,0,0,0,1,0,52 SIMS PL,1.31690013947225,103.88032810469,ALJUNIED
52,STIRLING RD,2,1959,Y,N,N,N,N,N,QT,6,0,0,6,0,0,0,0,0,0,0,0,0,52 STIRLING RD,1.29654548545439,103.80349863067,MEI CHIN
52,STRATHMORE AVE,40,2005,Y,N,N,N,N,N,QT,234,0,0,0,156,78,0,0,0,0,0,0,0,52 STRATHMORE AVE,1.29331314480289,103.808253434532,MARGARET DRIVE
52,TEBAN GDNS RD,13,1985,Y,N,N,N,N,N,JE,124,0,0,0,82,42,0,0,0,0,0,0,0,52 TEBAN GDNS RD,1.32100982297014,103.73748275185,TEBAN GARDENS
52,TELOK BLANGAH DR,20,1977,Y,N,N,N,N,N,BM,76,0,0,0,0,76,0,0,0,0,0,0,0,52 TELOK BLANGAH DR,1.27384994087123,103.81124705243,TELOK BLANGAH DRIVE
52A,C'WEALTH DR,1,2013,N,N,N,N,N,Y,QT,0,0,0,0,0,0,0,0,0,0,0,0,0,52A C'WEALTH DR,1.30221695684885,103.796930727285,TANGLIN HALT
52A,HAVELOCK RD,1,2012,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,52A HAVELOCK RD,1.28984937786071,103.828652093659,BUKIT HO SWEE
52A,LOR 5 TOA PAYOH,1,2000,N,N,N,N,N,Y,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,52A LOR 5 TOA PAYOH,1.33844272079926,103.852359264724,BOON TECK
52A,PIPIT RD,5,1996,N,N,N,N,Y,N,GL,0,0,0,0,0,0,0,0,0,0,0,0,0,52A PIPIT RD,1.32431790221284,103.886029185003,MACPHERSON
52A,TELOK BLANGAH DR,5,2004,N,N,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,52A TELOK BLANGAH DR,1.27333257529404,103.811085791685,TELOK BLANGAH DRIVE
520,ANG MO KIO AVE 5,25,1979,Y,Y,N,N,N,N,AMK,96,0,0,0,0,96,0,0,0,0,0,0,0,520 ANG MO KIO AVE 5,1.3734054063175,103.851134219635,CHENG SAN
520,BEDOK NTH AVE 1,12,1978,Y,N,N,Y,N,N,BD,196,0,0,172,22,1,1,0,0,0,0,0,0,520 BEDOK NTH AVE 1,1.33046462080356,103.928134263896,BEDOK NORTH
520,HOUGANG AVE 6,4,1986,Y,N,N,N,N,N,HG,64,0,0,40,24,0,0,0,0,0,0,0,0,520 HOUGANG AVE 6,1.37310428005073,103.890062017994,HOUGANG WEST
520,JELAPANG RD,20,1997,Y,N,N,N,N,N,BP,111,0,0,0,46,46,19,0,0,0,0,0,0,520 JELAPANG RD,1.38646757937131,103.7665076307,SAUJANA
520,JURONG WEST ST 52,16,1983,Y,N,N,Y,N,N,JW,174,0,0,96,78,0,0,0,0,0,0,0,0,520 JURONG WEST ST 52,1.34609883764925,103.717876373079,HONG KAH
520,LOR 6 TOA PAYOH,2,2002,N,Y,N,N,N,N,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,520 LOR 6 TOA PAYOH,1.33312160262581,103.847523179656,TOA PAYOH CENTRAL
520,PASIR RIS ST 52,14,1993,Y,N,N,Y,N,N,PRC,64,0,0,0,26,38,0,0,0,0,0,0,0,520 PASIR RIS ST 52,1.37343253621294,103.944756319476,PASIR RIS CENTRAL
520,SERANGOON NTH AVE 4,9,1991,Y,N,N,Y,N,N,SGN,72,0,0,0,0,0,72,0,0,0,0,0,0,520 SERANGOON NTH AVE 4,1.37203547186336,103.87372441663,SERANGOON NORTH
520,TAMPINES CTRL 8,1,2014,N,N,N,N,N,Y,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,520 TAMPINES CTRL 8,1.35679672288854,103.939939912258,TAMPINES EAST
520,WEST COAST RD,12,1979,Y,N,N,N,N,N,CL,154,0,0,132,22,0,0,0,0,0,0,0,0,520 WEST COAST RD,1.30714774352277,103.759628391282,CLEMENTI WEST
520,WOODLANDS DR 14,12,1999,Y,N,N,N,N,N,WL,184,0,0,0,91,52,41,0,0,0,0,0,0,520 WOODLANDS DR 14,1.43417410308188,103.792397305065,WOODLANDS SOUTH
520A,TAMPINES CTRL 8,16,2014,Y,N,N,N,N,N,TAP,92,0,0,45,47,0,0,0,0,0,0,0,0,520A TAMPINES CTRL 8,1.35701024664546,103.939911246503,TAMPINES EAST
520B,TAMPINES CTRL 8,16,2014,Y,N,N,N,N,N,TAP,62,0,0,0,0,62,0,0,0,0,0,0,0,520B TAMPINES CTRL 8,1.35726635061626,103.939665206968,TAMPINES EAST
520C,TAMPINES CTRL 8,16,2014,Y,N,N,N,N,N,TAP,123,0,0,92,31,0,0,0,0,0,0,0,0,520C TAMPINES CTRL 8,1.35674170789189,103.939692399456,TAMPINES EAST
521,ANG MO KIO AVE 5,25,1980,Y,N,N,N,N,N,AMK,96,0,0,0,0,96,0,0,0,0,0,0,0,521 ANG MO KIO AVE 5,1.37357054041245,103.851551329495,CHENG SAN
521,BEDOK NTH AVE 1,12,1978,Y,N,N,Y,N,N,BD,153,0,0,130,22,1,0,0,0,0,0,0,0,521 BEDOK NTH AVE 1,1.33025307073546,103.927058345096,BEDOK NORTH
521,HOUGANG AVE 6,12,1986,Y,Y,N,Y,N,N,HG,136,0,0,0,78,58,0,0,0,0,0,0,0,521 HOUGANG AVE 6,1.37339975662977,103.890974482659,HOUGANG WEST
521,JELAPANG RD,17,1997,Y,N,N,N,N,N,BP,101,0,0,0,49,32,20,0,0,0,0,0,0,521 JELAPANG RD,1.38735710922594,103.765995049251,SAUJANA
521,JURONG WEST ST 52,12,1982,Y,N,N,Y,N,N,JW,132,0,0,77,55,0,0,0,0,0,0,0,0,521 JURONG WEST ST 52,1.34659254352768,103.717247558535,HONG KAH
521,PASIR RIS ST 52,14,1993,Y,N,N,N,N,N,PRC,77,0,0,0,39,38,0,0,0,0,0,0,0,521 PASIR RIS ST 52,1.37358084217304,103.94436502031,PASIR RIS CENTRAL
521,SERANGOON NTH AVE 4,12,1991,Y,Y,N,N,N,N,SGN,77,0,0,0,55,22,0,0,0,0,0,0,0,521 SERANGOON NTH AVE 4,1.37335579110496,103.873242699243,SERANGOON NORTH
521,WOODLANDS DR 14,12,1999,Y,N,N,Y,N,N,WL,184,0,0,0,91,52,41,0,0,0,0,0,0,521 WOODLANDS DR 14,1.43371600015319,103.793326209161,WOODLANDS SOUTH
521A,JELAPANG RD,1,1997,N,N,N,N,Y,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0,521A JELAPANG RD,1.38708094752497,103.76595706867,SAUJANA
521A,PASIR RIS ST 52,6,1993,N,N,N,N,Y,N,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0,521A PASIR RIS ST 52,1.37390230107786,103.944001534294,PASIR RIS CENTRAL
521A,WOODLANDS DR 14,7,1998,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,521A WOODLANDS DR 14,1.43394431773503,103.793588417555,WOODLANDS SOUTH
522,ANG MO KIO AVE 5,12,1979,Y,N,N,N,N,N,AMK,88,0,0,0,88,0,0,0,0,0,0,0,0,522 ANG MO KIO AVE 5,1.37311591940692,103.851949371025,CHENG SAN
522,BEDOK NTH AVE 1,12,1978,Y,N,N,Y,N,N,BD,153,0,0,130,22,1,0,0,0,0,0,0,0,522 BEDOK NTH AVE 1,1.33066302927677,103.92698039611,BEDOK NORTH
522,HOUGANG AVE 6,13,1986,Y,N,N,N,N,N,HG,120,0,0,0,0,0,120,0,0,0,0,0,0,522 HOUGANG AVE 6,1.37342466470781,103.891856909799,HOUGANG WEST
522,JELAPANG RD,20,1997,Y,N,N,Y,N,N,BP,100,0,0,0,35,46,19,0,0,0,0,0,0,522 JELAPANG RD,1.3863359929313,103.766165401472,SAUJANA
522,JURONG WEST ST 52,25,1981,Y,N,N,N,N,N,JW,96,0,0,0,0,96,0,0,0,0,0,0,0,522 JURONG WEST ST 52,1.34645396448389,103.716657742535,HONG KAH
522,SERANGOON NTH AVE 4,9,1990,Y,N,N,Y,N,N,SGN,80,0,0,0,56,24,0,0,0,0,0,0,0,522 SERANGOON NTH AVE 4,1.37263476681332,103.873398297569,SERANGOON NORTH
