,BusStopCode,RoadName,Description,Latitude,Longitude
160,06129,Kim Seng Rd,Grand Copthorne Hotel,1.29078162052352,103.83440916705554
161,06131,Zion Rd,Aft Blk 87,1.29152472200833,103.83222750001508
162,06141,Havelock Rd,HAVELOCK STN EXIT 5,1.28963300933974,103.83381241921823
163,06149,Havelock Rd,HAVELOCK STN EXIT 4,1.28984045728104,103.83411526676929
164,06151,Havelock Rd,Hotel Miramar,1.28870976841461,103.83737276969174
165,06159,Havelock Rd,Opp Hotel Miramar,1.28909385421188,103.8368794036018
166,06161,Havelock Rd,Blk 2,1.28901705678419,103.83994286096711
167,06169,Havelock Rd,River Pl Condo,1.28937078931125,103.83998944937589
168,06171,Upp Cross St,Opp State Ct,1.286101944,103.8425356
169,06189,Havelock Rd,Ctrl Sq,1.28779136477868,103.84329428089559
170,07011,Selegie Rd,Peace Ctr,1.30099699058522,103.8498101874305
171,07021,Selegie Rd,Selegie Ctr,1.30324521574524,103.84995776766847
172,07031,S'goon Rd,Tekka Ctr,1.30572083298412,103.85120583303191
173,07111,S'goon Rd,Broadway Hotel,1.30879366465919,103.8531751994068
174,07211,S'goon Rd,Aft Farrer Pk Stn Exit G,1.31313747728456,103.8563561439714
175,07221,S'goon Rd,Sri Vadapathira K Tp,1.314966,103.857819
176,07231,Kitchener Rd,Bef Tai Hoe Hotel,1.309658889,103.8573711
177,07241,Lavender St,Bef S'Goon Rd,1.31557142083242,103.85900616698896
178,07249,Lavender St,Aft Kempas Rd,1.315368056,103.8594669
179,07319,Jln Besar,Aft Allenby Rd,1.31038833299803,103.85870666696984
180,07329,Jln Besar,Hoa Nam Bldg,1.31284472583438,103.85989088288474
181,07331,Kitchener Rd,Aft King George's Ave,1.30824994545395,103.8589096071918
182,07351,Lavender St,ARC 380,1.31351833300073,103.86054527803076
183,07359,Lavender St,OPP ARC 380,1.31368253065979,103.86071451807119
184,07361,Lavender St,Bef Kallang Bahru,1.31167636068313,103.86189483728585
185,07369,Lavender St,Aft Kallang Bahru,1.31140805601851,103.86237888899062
186,07371,Lavender St,Aft Kallang Rd,1.30950750000455,103.86350138902452
187,07379,Lavender St,Aperia/Bef Kallang Rd,1.31017336740849,103.86338225534827
188,07419,Jln Besar,Opp Veerasamy Rd,1.30653024120879,103.8561630249311
189,07517,Bencoolen St,IBIS S'PORE ON BENCOOLEN,1.30145216158073,103.85247781934106
190,07518,Bencoolen St,OPP NAFA CAMPUS 3,1.30095828368506,103.85211175034802
191,07529,Jln Besar,JLN BESAR STN EXIT A,1.30431906266143,103.85501564257024
192,07531,Rochor Canal Rd,Rochor Stn,1.30365644370093,103.8525732326128
193,07539,Sungei Rd,Opp Rochor Stn,1.30461300741211,103.8520009720951
194,07551,Rochor Rd,Fu Lu Shou Cplx,1.30171975809706,103.8546132267025
195,07561,Middle Rd,Bef Waterloo St,1.29945446471936,103.85267983857253
196,07569,Middle Rd,Aft Waterloo St,1.29949531348401,103.85301395376233
197,07571,Middle Rd,SUNSHINE PLAZA,1.30063444632288,103.85114009314601
198,07589,Ophir Rd,Ch of Our Lady of Lourdes,1.30320609782822,103.85549999983388
199,08011,Clemenceau Ave,Opp Haw Par Glass Twr,1.29706985017362,103.84361028672502
200,08019,Clemenceau Ave,Aft Haw Par Glass Twr,1.29624633745957,103.84407009228418
201,08031,Penang Rd,Dhoby Ghaut Stn Exit B,1.29831153783592,103.8452569595532
202,08041,Orchard Rd,YMCA,1.29811014243867,103.84780636909545
203,08057,Orchard Rd,Dhoby Ghaut Stn,1.29930997279734,103.84529021429745
204,08058,Orchard Rd,Aft Dhoby Ghaut Stn,1.2989583431631,103.84654115271174
205,08069,Bras Basah Rd,BENCOOLEN STN EXIT B,1.29821382250893,103.84936128375956
206,08079,Prinsep St,Sch of the Arts,1.29921444445586,103.84910329217985
207,08111,Penang Rd,Winsland Hse,1.29986928715834,103.84093746088925
208,08121,Somerset Rd,Somerset Stn,1.30027569326586,103.83877618459663
209,08137,Orchard Rd,Orchard Plaza,1.30073968408393,103.84100500816844
210,08138,Orchard Rd,Concorde Hotel S'pore,1.3004785730821,103.84184700607595
211,09011,Orchard Turn,Opp Ngee Ann City,1.30211335092372,103.83431672376756
212,09022,Orchard Blvd,ORCHARD STN EXIT 13,1.30252834773643,103.83239784275958
213,09023,Orchard Turn,Opp Orchard Stn/ION,1.30323727330942,103.83254180023424
214,09037,Orchard Rd,Bef Cairnhill Rd,1.3023400420296,103.83701253388183
215,09038,Orchard Rd,Opp Somerset Stn,1.30154262450563,103.83852481842337
216,09047,Orchard Rd,Orchard Stn/Tang Plaza,1.30446065207443,103.83294467208566
217,09048,Orchard Rd,Orchard Stn/Lucky Plaza,1.30386684425114,103.83413070051408
218,09059,Grange Rd,Somerset Youth Pk,1.30044251755834,103.83623804216019
219,09111,Orchard Blvd,Opp Four Seasons Hotel,1.30453752623147,103.82914529614989
220,09121,Orchard Blvd,Bef Tomlinson Rd,1.30397379238249,103.82699645124522
221,09131,Grange Rd,OPP OCHARD BLVD STN,1.30391999998489,103.82333805603095
222,09139,Grange Rd,ORCHARD BLVD STN EXIT 1,1.303528,103.823585
223,09141,Napier Rd,British Council,1.30543500002797,103.82177666702269
224,09149,Napier Rd,Opp British Council,1.30608981381948,103.8212215023314
225,09159,Tanglin Rd,Aft Tomlinson Rd,1.30602637557418,103.82568042620605
226,09169,Orchard Rd,Delfi Orchard,1.3070135326348,103.82835507326037
227,09179,Orchard Rd,Royal Thai Embassy,1.30587966240898,103.83049004618626
228,09191,Tomlinson Rd,The Regent S'pore,1.30488653118311,103.82549755834486
229,09212,Scotts Rd,Royal Plaza On Scotts,1.30702238421536,103.83265522662566
230,09213,Scotts Rd,Thong Teck Bldg,1.30783805600034,103.83305083303023
231,09219,Scotts Rd,Far East Plaza,1.30731999685228,103.83316088291699
232,10009,Bt Merah Ctrl,Bt Merah Int,1.28210155945393,103.81722480263163
233,10011,New Bridge Rd,BEF NEIL RD,1.2777380589964,103.83749709165197
234,10017,Eu Tong Sen St,Aft Hosp Dr,1.27832046633393,103.83762574759974
235,10018,Eu Tong Sen St,OUTRAM PK STN EXIT 6/SGH,1.27900819665099,103.83860360621959
236,10021,Neil Rd,Blk 3,1.27744837946643,103.83838894560753
237,10041,Kg Bahru Rd,BEF KAMPONG BAHRU TER,1.27605834770353,103.83519065305671
238,10049,Kg Bahru Rd,OPP KAMPONG BAHRU TER,1.27623302424393,103.83483786772155
239,10051,Jln Bt Merah,Blk 149,1.2774116353284,103.83214410914843
240,10059,Jln Bt Merah,Opp Blk 149,1.27739664167497,103.83275178077875
241,10061,Jln Bt Merah,Blk 140,1.27860472196885,103.82948638898173
242,10069,Jln Bt Merah,Opp Blk 140,1.27855472196877,103.83008250001669
243,10071,Jln Bt Merah,Blk 111,1.28045309423663,103.82638920754815
244,10079,Jln Bt Merah,Blk 201,1.2803950142786,103.82708906887606
245,10081,Jln Bt Merah,Opp Blk 120,1.2822783541702,103.82241744338572
246,10089,Jln Bt Merah,Blk 119,1.28292332245689,103.82165660905856
247,10091,Jln Bt Merah,Bt Merah Town Ctr,1.28394108576437,103.81783962251122
248,10099,Jln Bt Merah,Opp Bt Merah Town Ctr,1.28420923932422,103.81765723225827
249,10101,Jln Bt Merah,OPP BT MERAH SEC SCH,1.28506195168861,103.8137833011436
250,10109,Jln Bt Merah,BT MERAH SEC SCH,1.28535315729277,103.81370529674271
251,10111,Jln Bt Merah,Opp Blk 28,1.28592835098556,103.80935410958449
252,10119,Jln Bt Merah,Opp Pacific Tech Ctr,1.28598009010704,103.81122515087834
253,10121,Kim Tian Rd,Blk 126 CP,1.28259924598805,103.82890541983913
254,10129,Kim Tian Rd,Blk 121,1.28231999999009,103.8285719444802
255,10131,Jln Bt Merah,Opp Blk 2,1.28619141382394,103.80686549059318
256,10139,Jln Bt Merah,Blk 1,1.28635135443034,103.8081000223439
257,10141,Tiong Bahru Rd,Blk 18,1.28583847140468,103.83238179897589
258,10149,Tiong Bahru Rd,Blk 1,1.28606797463712,103.83283384311112
259,10151,Tiong Bahru Rd,Ctrl Green Condo,1.28572048365401,103.8285292287095
260,10161,Tiong Bahru Rd,Opp Tiong Bahru Stn,1.28593135445772,103.82668969231534
261,10169,Tiong Bahru Rd,Tiong Bahru Stn,1.28599961406266,103.82748123930962
262,10171,Tiong Bahru Rd,Opp Tiong Bahru Pk,1.28736808047078,103.82346004890803
263,10179,Tiong Bahru Rd,Tiong Bahru Pk,1.28722333302937,103.82395833301354
264,10181,Tiong Bahru Rd,BEF AR-RABITAH MQUE,1.28850399420484,103.82109741719866
265,10189,Tiong Bahru Rd,Blk 104A CP,1.28858805222806,103.82183192865197
266,10191,Tiong Bahru Rd,Blk 78,1.28860026020096,103.81903121724014
267,10199,Tiong Bahru Rd,Delta Swim Cplx,1.28875723330649,103.81936618662205
268,10201,Tiong Bahru Rd,Opp Redhill Stn,1.28928144532567,103.81662854691157
269,10209,Tiong Bahru Rd,Redhill Stn,1.28954631749853,103.81672885450702
270,10211,Leng Kee Rd,Porsche Ctr S'pore,1.29075499997303,103.81144166700754
271,10219,Leng Kee Rd,Opp Motor Image,1.29089526651849,103.81191424883255
272,10221,Ganges Ave,Ganges Ctr,1.29032906602668,103.83111793441608
273,10229,Ganges Ave,Opp Harvest Mansions,1.29052137840164,103.83178189529583
274,10231,Ganges Ave,Blk 51 CP,1.29041850946952,103.82788100149519
275,10239,Ganges Ave,Blk 79,1.29060688839488,103.82865297447873
276,10241,Alexandra Rd,Gan Eng Seng Sec Sch,1.2906166672167,103.82362326803131
277,10249,Alexandra Rd,Opp Gan Eng Seng Sec Sch,1.29088138899671,103.82407777797806
278,10261,Alexandra Rd,Delta Sports Hall,1.29090335842692,103.82047232884216
279,10269,Alexandra Rd,Opp Delta Sports Hall,1.29125331927458,103.82057583280772
280,10271,Alexandra Rd,Opp Tanglin View,1.29115999997607,103.81757666701353
281,10279,Alexandra Rd,Tanglin View,1.29151373164978,103.81757660887743
282,10281,Alexandra Rd,SIS Bldg,1.29153833298318,103.81445166697797
283,10289,Alexandra Rd,Opp SIS Bldg,1.2918699745378,103.81440639448375
284,10291,Alexandra Rd,Bef Dawson Rd,1.29215855273858,103.81065866068086
285,10299,Alexandra Rd,Aft Dawson Rd,1.29233498466278,103.81146486767658
286,10321,Tanglin Rd,Aft Margaret Dr,1.29428332949691,103.81587839882768
287,10329,Tanglin Rd,Crescent Girls' Sch,1.29364671283262,103.81597460107542
288,10331,Henderson Rd,Bef Bt Merah Ctrl,1.28136306628839,103.81834423228645
289,10339,Henderson Rd,Aft Bt Merah Ctrl,1.28115835063292,103.81857250844851
290,10341,Henderson Rd,Opp Blk 116,1.28484639603431,103.82059301467888
291,10349,Henderson Rd,Blk 116,1.284977,103.821011
292,10351,Henderson Rd,Blk 95B,1.28675501760897,103.82204990181914
293,10359,Henderson Rd,Opp Blk 95C,1.28723833324362,103.82259298997768
294,10361,Lower Delta Rd,Cendex Ctr,1.28038092060065,103.82353025808791
295,10369,Lower Delta Rd,Opp Cendex Ctr,1.28037471151153,103.82387343933006
296,10371,Lower Delta Rd,Blk 129,1.28365072319387,103.824502653383
297,10379,Lower Delta Rd,Blk 25B,1.28373603376667,103.82489520929732
298,10381,Lower Delta Rd,Opp Blk 48,1.28906972186602,103.82559411728036
299,10389,Lower Delta Rd,Blk 48,1.28875832991208,103.82573455047122
300,10391,Kg Bahru Rd,Opp Melati Blk 2,1.27627105343758,103.8312563936613
301,10399,Kg Bahru Rd,Melati Blk 2,1.27588166292683,103.83019454205221
302,10401,Hoy Fatt Rd,Shriro Hse,1.28816729863,103.81167850401884
303,10409,Hoy Fatt Rd,Blk 50,1.28788221830638,103.81099317775703
304,10411,Hoy Fatt Rd,Opp Blk 53,1.28912979528004,103.81280840030111
305,10419,Hoy Fatt Rd,Blk 52,1.28842024220748,103.81257549749508
306,10421,Lengkok Bahru,Blk 63B,1.288964,103.814975
307,10429,Lengkok Bahru,Blk 54,1.2892779060127,103.81404805422201
308,10431,Lengkok Bahru,ENABLING VILLAGE,1.287195,103.813984
309,10439,Lengkok Bahru,OPP ENABLING VILLAGE,1.28747956947939,103.81418936580334
310,10441,Lengkok Bahru,Opp Blk 44,1.28656898930199,103.8116061687213
311,10449,Lengkok Bahru,Blk 44,1.28666552495266,103.81195378046979
312,10451,Redhill Rd,Opp Blk 71,1.28762380319765,103.8172559639682
313,10459,Redhill Rd,Blk 72,1.28754723360397,103.81639920301684
314,10461,Kay Siang Rd,Aft Margaret Dr,1.29680597432594,103.81169140516062
315,10469,Kay Siang Rd,Bef Margaret Dr,1.29668400003303,103.81216918970023
316,10471,Kay Siang Rd,Bef Tanglin Rd,1.29679993078344,103.81468220659576
317,10479,Kay Siang Rd,Aft Tanglin Rd,1.29668100002552,103.81547381025995
318,10481,Redhill Cl,Opp Blk 73,1.28784195484767,103.81797160113335
319,10489,Redhill Cl,Blk 73,1.28811638897142,103.81778388900163
320,10499,Spooner Rd,KAMPONG BAHRU TER,1.27585400417691,103.83401000002084
321,10501,Jln Bt Merah,Blk 104,1.28105845355429,103.82528065411316
322,10519,Delta Rd,Blk 4,1.291728,103.826122
323,10599,Jln Rumah Tinggi,Opp Blk 36,1.28883435010664,103.80924997344987
324,10651,Bt Merah Ctrl,Blk 161,1.28329993019059,103.81547665017668
325,10659,Bt Merah Ctrl,Blk 1003,1.28362333298689,103.81472833301791
326,11009,Ghim Moh Rd,Ghim Moh Ter,1.3110673548964,103.78932237623975
327,11019,Jln Bt Merah,Bef Blk 2,1.28679632523156,103.80565677295323
328,11021,Queensway,Aft Queenstown NPC HQ,1.28941805603102,103.80228694398484
329,11029,Queensway,Blk 166,1.29013472201419,103.80202111098815
330,11031,Queensway,Opp Queen's Cl,1.29119666696879,103.80045500000118
331,11039,Queensway,Blk 19,1.29245762862665,103.79998683928974
332,11041,Queensway,Aft C'wealth Dr,1.29624499998226,103.79952333299494
333,11049,Queensway,Opp Blessed Sacrament Ch,1.2954609366563,103.79952549937242
334,11051,Queensway,Opp Queenstown Polyclinic,1.29872166703909,103.8002979755481
335,11059,Queensway,Queenstown Polyclinic,1.29882892782979,103.80097389222824
336,11061,Queensway,Opp Queensway Sec Sch,1.30265777802206,103.80118694402536
337,11069,Queensway,Queensway Sec Sch,1.30236853162324,103.80161762237655
338,11071,Queensway,Blk 97,1.30621305601609,103.80170944396954
339,11079,Queensway,Opp Blk 95,1.305441389003,103.80185250000659
340,11081,Queensway,Viz Holland,1.30851972202313,103.80258027799627
341,11089,Queensway,Opp Holland Hill Lodge,1.30946135492693,103.80334087354639
342,11091,Farrer Rd,Leedon Green,1.31219444050072,103.80367378215983
343,11099,Farrer Rd,Opp Leedon Green,1.31305333300118,103.80437666697586
344,11101,Farrer Rd,Farrer Rd Mkt,1.31614971080385,103.80596012189226
345,11109,Farrer Rd,Spanish Village,1.31552472199926,103.80574305602846
346,11111,Farrer Rd,Farrer Rd Stn Exit B,1.31780157259006,103.80771866952543
347,11119,Farrer Rd,Farrer Rd Stn Exit A,1.31747833490912,103.80785606728587
348,11131,C'wealth Ave,Queens Condo,1.2928849988829,103.80706694417339
349,11139,C'wealth Ave,Blk 53A CP,1.2931986108138,103.80744694841283
350,11141,C'wealth Ave,Queenstown Stn Exit A/D,1.29463705145492,103.80582510668431
351,11149,C'wealth Ave,Queenstown Stn Exit B/C,1.29506407111991,103.80596280094791
352,11151,C'wealth Ave,Blk 42,1.29863585845076,103.80247592925552
353,11159,C'wealth Ave,Aft Ch Of Our Saviour,1.29800440816386,103.80362656855579
354,11161,C'wealth Ave,C'Wealth Stn Exit A/D,1.30213305598263,103.79839083302141
355,11169,C'wealth Ave,C'Wealth Stn Exit B/C,1.30270500001823,103.79838166697326
356,11171,C'wealth Ave,Opp Blk 7B,1.30535666699303,103.79479722196947
357,11179,C'wealth Ave,Blk 8,1.30627521395682,103.79427940117534
358,11181,C'wealth Ave,Opp Blk 43,1.30722333300814,103.79227638896938
359,11189,C'wealth Ave,Blk 43,1.30740138898924,103.79254222202354
360,11191,C'wealth Ave West,The Star Vista,1.30801640815091,103.7883731546267
361,11199,C'wealth Ave West,Blk 15,1.30837970735444,103.78843145303215
362,11201,Holland Rd,CSC Dempsey Clubhse,1.30692642897557,103.81186453577433
363,11209,Holland Rd,Opp Peirce Rd,1.30817280849852,103.81038349817638
364,11211,Holland Rd,Aft Peirce Rd,1.30838779885113,103.80939522851014
365,11219,Holland Rd,Great Eastern Mansions,1.30988506093033,103.80716407830104
366,11221,Holland Rd,Lien Twrs,1.310019,103.805506
367,11229,Holland Rd,Sommerville Pk,1.31060065879064,103.80522542227166
368,11231,Holland Rd,Aft Hyll on Holland,1.31115316310297,103.80119919777994
369,11239,Holland Rd,Fairlodge,1.31152857401616,103.80165517330278
370,11259,Holland Dr,Opp Blk 21,1.31119887945564,103.79274002213417
371,11261,Holland Rd,Holland Village,1.31223168432152,103.79444621838488
372,11269,Holland Rd,Opp Holland Village,1.31256112590195,103.79453796697418
373,11271,Holland Rd,Aft East Sussex Lane,1.31473444398294,103.79008416699845
374,11279,Holland Rd,Aft Coronation Rd West,1.31466878886978,103.79069259768109
375,11281,Holland Rd,Aft Tan Boon Chong Ave,1.31622694399746,103.78852194399074
376,11289,Holland Rd,Opp Tan Boon Chong Ave,1.31618891387774,103.78904342517946
377,11291,Holland Rd,Cold Storage Jelita,1.31792777802094,103.78592333300938
378,11299,Holland Rd,Opp Cold Storage Jelita,1.31826975603165,103.78558843680226
379,11301,Sixth Ave,Hse No. 578,1.31803972093441,103.78790067716272
380,11309,Sixth Ave,Hse No. 589,1.31862443850443,103.78842993526158
381,11311,Sixth Ave,Hse No. 532,1.31989638898836,103.78918694402276
382,11319,Sixth Ave,Opp Hse No. 516,1.3203063798654,103.78959970624805
383,11321,Sixth Ave,Opp Regent Villa,1.32123138902898,103.79010361098513
384,11329,Sixth Ave,Regent Villa,1.32236139685053,103.7909809400838
385,11331,Sixth Ave,Opp Dynasty Gdn II,1.32320918827361,103.79144668575621
386,11339,Sixth Ave,Dynasty Lodge,1.32398638897489,103.79204722198944
387,11341,Sixth Ave,Garlick Ville,1.32551506183496,103.79282790894261
388,11349,Sixth Ave,Opp Garlick Ville,1.325628,103.79304
389,11351,Ghim Moh Rd,Blk 13,1.30934571218561,103.78945112775229
390,11359,Ghim Moh Rd,Opp Blk 13,1.30931022636473,103.78968608347117
391,11361,Nth Buona Vista Rd,Buona Vista Stn Exit C,1.30649698638726,103.79058123542397
392,11369,Nth Buona Vista Rd,Buona Vista Stn Exit D,1.3063259638605,103.79084827741467
393,11379,Nth Buona Vista Rd,Buona Vista Ter,1.30917002463976,103.79236323128613
394,11381,Holland Dr,Blk 10A,1.30841137865065,103.79328294102335
395,11389,Holland Dr,Buona Vista CC,1.30906501014268,103.7929321687807
396,11401,Holland Ave,Holland V Stn/Blk12,1.30906722197973,103.79507444402137
397,11409,Holland Ave,Blk 9,1.3076441670056,103.79432583301961
398,11419,Holland Ave,Holland V Stn Exit A,1.31102981378085,103.79604399202725
399,11429,C'wealth Dr,Opp Blk 115B,1.30454000002017,103.7983633329984
400,11439,C'wealth Dr,Blk 92,1.30606472198412,103.80029777801455
401,11441,C'wealth Dr,Blk 58,1.29780416697573,103.79754055603178
402,11449,C'wealth Dr,Blk 37B,1.29840527801842,103.79760333302292
403,11451,C'wealth Dr,Blk 72,1.30034972200468,103.79707277801477
404,11459,C'wealth Dr,Blk 50,1.30097055597804,103.7968519439962
405,11469,Margaret Dr,Queensway Sec Sch,1.30113503392421,103.80188584326886
406,11471,Margaret Dr,Opp The Fisherman Ch,1.29951892595663,103.80315156606572
407,11481,Margaret Dr,Queenstown Lib,1.29811518922625,103.8060054035445
408,11489,Margaret Dr,Blk 30,1.298817,103.804395
409,11491,Margaret Dr,Opp Queenstown Pr Sch,1.29710202847016,103.8076364994003
410,11499,Margaret Dr,Queenstown Pr Sch,1.29685053610951,103.80788663334461
411,11511,Alexandra Rd,Alexandra Hosp,1.2859468736223,103.80251884462385
412,11519,Alexandra Rd,Opp Queensway Shop Ctr,1.28665742231261,103.80334129425303
413,11521,Alexandra Rd,Anchorpoint,1.2885710102662,103.80543003047167
414,11529,Alexandra Rd,Bef IKEA Ind Bldg,1.28903120647732,103.8060909305284
415,11531,Alexandra Rd,Opp Lea Hin Hardware Fty,1.29108833302538,103.80753083302794
416,11539,Alexandra Rd,Lea Hin Hardware Fty,1.29117049549107,103.80786180498694
417,11541,Stirling Rd,Opp Queens,1.29235984013148,103.80578500139798
418,11551,Stirling Rd,Tiong Ghee Tp,1.29126703051517,103.8040959835246
419,11561,Stirling Rd,Blk 166,1.29107396045212,103.80247592924283
420,11579,Mei Ling St,Blk 158,1.29256489056942,103.80303321252237
421,11589,Mei Ling St,Blk 157,1.292991881006,103.80400524995773
422,11599,Mei Ling St,Blk 153,1.29420805600708,103.80314888900556
423,11609,Mei Chin Rd,Blk 163,1.29188972202709,103.80212194401808
424,12021,Holland Rd,Bef Moonbeam Wk,1.31907638897016,103.78243055601493
425,12029,Holland Rd,Opp Moonbeam Wk,1.31958369390988,103.7824392109149
426,12031,Ulu Pandan Rd,Pandan Valley Condo,1.3208008510991,103.7796285552172
427,12039,Ulu Pandan Rd,Opp Pandan Valley Condo,1.32104526183447,103.78018998386835
428,12041,Ulu Pandan Rd,Aft Pandan Valley,1.32049172685895,103.77653442120544
429,12049,Ulu Pandan Rd,Opp Pandan Valley,1.32091131971837,103.77655888991401
430,12051,Ulu Pandan Rd,Pine Gr Condo,1.3204289505949,103.7750613105408
431,12059,Ulu Pandan Rd,Opp Pine Gr Condo,1.32072731097778,103.77515897833835
432,12061,Clementi Rd,Blk 109,1.32178500189496,103.77087339859139
433,12069,Clementi Rd,Opp Blk 109A,1.321433056,103.7710419
434,12071,Clementi Rd,Blk 116,1.32402249998323,103.77219388896603
435,12079,Clementi Rd,Opp Blk 116,1.32383187575187,103.77263094375739
436,12081,Clementi Rd,Maju Camp,1.326468056,103.77543
437,12089,Clementi Rd,Opp Maju Camp,1.326261111,103.7757089
438,12091,Clementi Rd,SIM HQ,1.32918315486756,103.7771471166854
439,12099,Clementi Rd,Opp SIM HQ,1.327838056,103.7767036
